"ID",Profile Name,Amount,Narration,Status,Entry Type,reference,Reference,Transaction Date
01977f9e-273e-755f-8870-448a73c6c5c0,Friesen - Keeling,0.00,,failed,credit,TDMLD1NZTK1Q,TDMLD1NZTK1Q,6/17/25
01977f9e-53c8-755f-8870-5095c991e23e,Friesen - Keeling,100410.96,,failed,credit,TMHFH5MHEUDO,TMHFH5MHEUDO,6/17/25
019815ae-586d-7442-ad83-82e6564a1776,Caesar sage,13.00,,failed,debit,TGC0N7ULQZDG,TGC0N7ULQZDG,7/17/25
0197d7e2-04a0-7eef-9c80-bc7ff2aacd62,Profile,30.00,,success,debit,TJFPVHM55MPK,TJFPVHM55MPK,7/5/25
019a224e-8c83-7007-b86f-151cba01a30e,Another Demi,5000.00,Funding Sweet,success,debit,TK2DRR436ID5,TK2DRR436ID5,10/26/25
0198c4c9-880e-7662-ab69-1bf4e20a6b81,Caesar sage,13.00,,failed,debit,TD4VJGJ93S6W,TD4VJGJ93S6W,8/20/25
0198c4c9-89c8-7662-ab69-44fe2fd6a905,Caesar sage,13.00,,failed,debit,THDPWNVJ6Q4S,THDPWNVJ6Q4S,8/20/25
01994588-3039-7113-9b43-98eedc8d3594,Caesar sage,13.00,,failed,debit,T7RSF8RP608P,T7RSF8RP608P,9/14/25
019980c7-c6c9-7996-b610-218709ae7e7c,Profile,200.00,Sipeeeee,success,debit,TX1LKPE8UO0H,TX1LKPE8UO0H,9/25/25
019980c7-c836-7996-b610-3c1d5bb6820f,Profile,10.00,Sipeeeee,success,debit,TX1LKPE8UO0H,TX1LKPE8UO0H,9/25/25
01999110-949e-7665-b745-fa98da37237b,Profile,5000.00,,success,debit,T6AVNGDWC756,T6AVNGDWC756,9/28/25
0199a6f8-687a-766b-a631-adcea7599c22,John doe,200000.00,,failed,debit,TVAIDHP04LU8,TVAIDHP04LU8,10/2/25
0198179d-6429-7442-ad84-6f9a80764e71,Profile,5000.00,Loan repayment for 0197b39e-d8ad-7dd8-93af-5173a0a91900,success,debit,TEVL7BRGJBAW,TEVL7BRGJBAW,7/17/25
01963fec-1a30-7003-bb76-0394c43d83f2,Friesen - Keeling,2300.00,Bill payment to abuja_electric_postpaid for 2345678903,success,debit,T32HC0ZI7GO0,T32HC0ZI7GO0,4/16/25
019a22f9-7c99-7bb4-9afe-cb3dcb1571ad,John doe,100000.00,,success,debit,TNWBCVAUTS9Z,TNWBCVAUTS9Z,10/27/25
0196af37-ccac-7ffc-8345-ae67bf0df9b8,Profile,200.00,,success,debit,TT32Z7X3BOGF,TT32Z7X3BOGF,5/8/25
01972451-5902-7bb0-98f2-7594c976aa46,Friesen - Keeling,17.00,test,success,debit,TBGFR59ONZS4,TBGFR59ONZS4,5/31/25
01972451-5a7f-7bb0-98f2-82e70e03b0d9,Friesen - Keeling,10.00,test,success,debit,TBGFR59ONZS4,TBGFR59ONZS4,5/31/25
019a811a-d7bb-7bbb-865d-9201a62eefee,Another Demi,120.00,,success,credit,T9903X6MJN00,T9903X6MJN00,11/14/25
01975034-de70-788f-af0a-a613dc162350,Caesar sage,4000.00,,failed,credit,TXMMM2NF05TF,TXMMM2NF05TF,6/8/25
0198c8d2-c6a6-7662-ab6b-e60e803feff4,"Stoltenberg, Howe and Gleichner",100.23,Sodiq,success,debit,TK4V02V5URWB,TK4V02V5URWB,8/20/25
01977f9e-c40c-7880-9dbd-1c210dbdb78b,Friesen - Keeling,303.58,,failed,credit,TXUKLF2VP906,TXUKLF2VP906,6/17/25
01977f9e-e660-7880-9dbd-2e20d89ea2a3,Caesar sage,0.00,,pending,credit,T7O89J0SMGA7,T7O89J0SMGA7,6/17/25
0198c8d2-c70a-7662-ab6b-f2ed53de3195,"Stoltenberg, Howe and Gleichner",10.00,Sodiq,success,debit,TK4V02V5URWB,TK4V02V5URWB,8/20/25
0197d7e2-1531-7eef-9c80-d6eac4a007aa,Caesar sage,13.00,,success,debit,TKS7CJIUM0RH,TKS7CJIUM0RH,7/5/25
01998355-49a8-7bb7-bc63-6475bd3dcec0,Caesar sage,13.00,,failed,debit,TDG9S7F8W6YW,TDG9S7F8W6YW,9/26/25
0199a6f8-692a-766b-a631-bc83c15c9076,John doe,200000.00,Deposit to Rent savings plan,processing,debit,TX83GILU9TIR,TX83GILU9TIR,10/2/25
019a24a9-9a1f-7663-a655-acd3bea2968c,Another Demi,5500.00,Deposit to For my babe savings plan,processing,debit,TBH5A0S7Z5SY,TBH5A0S7Z5SY,10/27/25
01963fec-cb88-7003-bb77-c5ed5e64df0f,Friesen - Keeling,500.00,,success,debit,T5IABXR3R65Z,T5IABXR3R65Z,4/16/25
01972805-a7e0-7bb0-98f4-160e40b7bf8f,Friesen - Keeling,2500.00,,success,credit,T5YDFM7ZFS9N,T5YDFM7ZFS9N,5/31/25
0196b455-2d96-7337-a514-d1dc9e257bcf,Friesen - Keeling,5000.00,,success,debit,TRTSM572UX58,TRTSM572UX58,5/9/25
01981ad7-6f4e-7ee1-b741-523cdc94b0e3,Profile,30.00,,failed,debit,TFIAFFQE362Z,TFIAFFQE362Z,7/18/25
019706be-0713-7ccc-992c-2d44c7b270c8,Friesen - Keeling,324.56,,success,credit,TIU32M21L2GR,TIU32M21L2GR,5/25/25
01975037-a11c-7661-b8a2-bd06e622aded,Caesar sage,4000.00,,failed,credit,TP45K2D0TJIO,TP45K2D0TJIO,6/8/25
01977f9f-2e9c-7553-bf4a-f080bf30c77b,Profile,0.00,,failed,credit,TA2XPSYSGFX0,TA2XPSYSGFX0,6/17/25
01981ad7-70cd-7ee1-b741-6386b66ac808,Caesar sage,13.00,,failed,debit,T1THP3BXW05S,T1THP3BXW05S,7/18/25
01977f9f-4880-7553-bf4b-06503cf166b5,Friesen - Keeling,502.05,,failed,credit,TH9I2SW6I9HY,TH9I2SW6I9HY,6/17/25
01977f9f-6f77-7553-bf4b-1018010c8288,Friesen - Keeling,100410.96,,failed,credit,TQ8BXCHTJKEE,TQ8BXCHTJKEE,6/17/25
01981ad7-724f-7ee1-b741-73f75b719717,Caesar sage,13.00,,failed,debit,TVA7GAOJZUS0,TVA7GAOJZUS0,7/18/25
01977f9f-90c6-7553-bf4b-2558fd005f1b,Friesen - Keeling,100410.96,,failed,credit,T1KD08KAJ2V7,T1KD08KAJ2V7,6/17/25
01977f9f-b2a8-7553-bf4b-337b6421c1d8,Friesen - Keeling,0.00,,failed,credit,TR5S1OVQRH50,TR5S1OVQRH50,6/17/25
01977f9f-d821-7553-bf4b-45d546af1783,Friesen - Keeling,101193.09,,failed,credit,TLS2BHHT0D30,TLS2BHHT0D30,6/17/25
01977f9f-f8c7-7553-bf4b-54f3fdf84624,Friesen - Keeling,0.00,,failed,credit,TJH6B7ITNVV1,TJH6B7ITNVV1,6/17/25
01977fa0-1db3-7553-bf4b-64bfe7f7e4ee,Caesar sage,0.00,,failed,credit,TCVCC9ZMEZ48,TCVCC9ZMEZ48,6/17/25
0198c8d3-01a6-7662-ab6c-a9b88ee47e9b,"Stoltenberg, Howe and Gleichner",10.00,Sodiq,success,debit,T2BUX9Z7CQ5S,T2BUX9Z7CQ5S,8/20/25
01977fa0-38b1-7553-bf4b-74d3b18ee640,Friesen - Keeling,505.96,,failed,credit,TRK6IG1J4U30,TRK6IG1J4U30,6/17/25
01977fa0-5443-7553-bf4b-81023e56bd96,Friesen - Keeling,303.58,,pending,credit,TTRWD74XJHB8,TTRWD74XJHB8,6/17/25
0198c8d3-0205-7662-ab6c-b2eff4aeacc9,"Stoltenberg, Howe and Gleichner",10.00,Sodiq,success,debit,TBEZ7A2T22X2,TBEZ7A2T22X2,8/20/25
0197d7e2-1b0f-7eef-9c80-f5609aba6ded,Caesar sage,13.00,,success,debit,T54IWMMLXLMH,T54IWMMLXLMH,7/5/25
0199887a-e10d-7774-ae67-86141154c8f2,Caesar sage,13.00,,failed,debit,T81OGBI8IRUQ,T81OGBI8IRUQ,9/27/25
0199a6f8-779f-766b-a631-d28efe81c6ff,John doe,200000.00,Funding Rent,processing,debit,T0Z18KZZZVSC,T0Z18KZZZVSC,10/2/25
01981ffd-a5e9-7eef-9db3-268178de22ce,Profile,30.00,,failed,debit,TC7PP88959N2,TC7PP88959N2,7/19/25
01981ffd-a763-7eef-9db3-37e985414cf0,Caesar sage,13.00,,failed,debit,TP2HPXGKL0GQ,TP2HPXGKL0GQ,7/19/25
019642a3-74cc-7003-bb79-410d74bd4080,Friesen - Keeling,3000.00,222,success,debit,TOG3WJ2Q9WAG,TOG3WJ2Q9WAG,4/17/25
019642a3-751e-7003-bb79-5d8252dbf0a4,Friesen - Keeling,10.00,222,success,debit,TOG3WJ2Q9WAG,TOG3WJ2Q9WAG,4/17/25
0196b5f5-a9fb-7bba-bcb7-e4ad5a48fdbe,Profile,250000.00,Paid,success,debit,TNRHUYB0Z7HW,TNRHUYB0Z7HW,5/9/25
0197095e-96a8-7ccc-992f-e69bdd9dabac,Friesen - Keeling,10000.00,WITHDRAWAL,success,debit,913,913,5/25/25
01972a4a-4868-777e-8ddd-d640bd22d371,Friesen - Keeling,17.00,tets,success,debit,T2XF0OKE2YQD,T2XF0OKE2YQD,6/1/25
01972a4a-5034-777e-8ddd-e07c90982d3b,Friesen - Keeling,10.00,tets,success,debit,T2XF0OKE2YQD,T2XF0OKE2YQD,6/1/25
01981ffd-a8cf-7eef-9db3-45c8bd4e3fb1,Caesar sage,13.00,,failed,debit,TEL8KP8ZLGDK,TEL8KP8ZLGDK,7/19/25
019a24a9-a577-7663-a655-c73347829cf3,Another Demi,5500.00,Funding For my babe,success,debit,TRDVF0L14FVU,TRDVF0L14FVU,10/27/25
01975252-cb68-7331-9b0b-1d8d787f0e38,Profile,50.00,Test,success,debit,TPYCGI7FDHDQ,TPYCGI7FDHDQ,6/9/25
01975252-cbe4-7331-9b0b-31a39967030a,Profile,10.00,Test,success,debit,TPYCGI7FDHDQ,TPYCGI7FDHDQ,6/9/25
0198c8d3-06ad-7662-ab6c-e7ad339b9982,"Stoltenberg, Howe and Gleichner",10.00,Sodiq,success,debit,TBEZ7A2T22X2,TBEZ7A2T22X2,8/20/25
0197dd08-5cbe-7eef-9c83-7261a44293e9,Profile,30.00,,success,debit,TQWM1C54JE1G,TQWM1C54JE1G,7/6/25
01999168-2e8a-7665-b749-da753277c54a,Profile,100.00,kk,success,debit,TWO8ZG8CU6I1,TWO8ZG8CU6I1,9/28/25
01999168-2ed3-7665-b749-ecf6beb7eb41,Profile,10.00,kk,success,debit,TWO8ZG8CU6I1,TWO8ZG8CU6I1,9/28/25
019a24db-742e-7663-a657-1ef66b5db28e,Another Demi,2500.00,Deposit to Big funds savings plan,processing,debit,TXRITFLUO06E,TXRITFLUO06E,10/27/25
01972b2c-c55a-777e-8dde-abcddfc97481,Friesen - Keeling,2500.00,,failed,credit,TH6D9W33WRRK,TH6D9W33WRRK,6/1/25
01982523-f7b2-799e-95ee-f35e51d85abe,Profile,30.00,,failed,debit,TFQJ7GC0TNOZ,TFQJ7GC0TNOZ,7/20/25
019642b0-b963-7003-bb79-cdc5940085d0,Profile,1000.00,r4rt4r4,success,debit,TYYWIC8KIJVW,TYYWIC8KIJVW,4/17/25
019642b0-bb28-7003-bb79-dbbd86f88ef0,Profile,10.00,r4rt4r4,success,debit,TYYWIC8KIJVW,TYYWIC8KIJVW,4/17/25
0196b5f6-b47d-7bba-bcb7-fe5e22e2bda3,Profile,250000.00,paid,success,debit,TCNPX4C2K29P,TCNPX4C2K29P,5/9/25
01982523-f8f6-799e-95ef-016b70bb1562,Caesar sage,13.00,,failed,debit,T91BW7HFBBZH,T91BW7HFBBZH,7/20/25
0197526b-04f8-7331-9b0b-75dcb5c3430b,Profile,100.00,Test,success,debit,TW0VRVHG6XLF,TW0VRVHG6XLF,6/9/25
0197526b-050a-7331-9b0b-8dedeb3dc56f,Profile,10.00,Test,success,debit,TW0VRVHG6XLF,TW0VRVHG6XLF,6/9/25
01982523-fa1e-799e-95ef-171f6e47c384,Caesar sage,13.00,,failed,debit,T472WA90HBQB,T472WA90HBQB,7/20/25
0197dd08-68dc-7eef-9c83-8880423dff48,Caesar sage,13.00,,success,debit,TPTCTYEQL3MU,TPTCTYEQL3MU,7/6/25
0198c8d3-0712-7662-ab6c-eec83ffa631b,"Stoltenberg, Howe and Gleichner",10.00,Sodiq,success,debit,T2BUX9Z7CQ5S,T2BUX9Z7CQ5S,8/20/25
019e1397-6316-7cc3-926c-b9f0da2199ce,Daniel Torkura,50000000.00,Deposit to QLOCK* save savings plan,success,credit,TPC37CJGAHPQ,TPC37CJGAHPQ,5/10/26
0199912c-975f-7665-b747-236ac5d785a7,Profile,2000.00,Wallet top up,success,credit,THVQX9WNX6OO,THVQX9WNX6OO,9/28/25
0199a979-2bb6-733e-9c88-de3d4ad9e2d9,John doe,7000.00,Deposit to sdf savings plan,processing,debit,T44RJGDNBUGK,T44RJGDNBUGK,10/3/25
01972b60-286c-777e-8dde-fc0dfdb428bb,Friesen - Keeling,2500.00,,failed,credit,TSMCEN1GUUPP,TSMCEN1GUUPP,6/1/25
019642de-80b3-7003-bb79-ec951658424f,Friesen - Keeling,3000.00,KJSKS,success,debit,TKLKFX3KXWYR,TKLKFX3KXWYR,4/17/25
0196b5f7-334b-7bba-bcb8-1ea7b574da32,Profile,250000.00,Paid,success,debit,TUO1P52KV2J0,TUO1P52KV2J0,5/9/25
01970cd0-2458-7ccc-9931-629322637bb7,Profile,5000.00,WITHDRAWAL,success,debit,914,914,5/26/25
019a24db-7f83-7663-a657-351f0fe2904d,Another Demi,2500.00,Funding Big funds,success,debit,T5GVHU9KIQSR,T5GVHU9KIQSR,10/27/25
019828c0-961a-755a-91c2-33ca74ccef9b,Profile,100.00,Test,success,debit,T8YV5WTBBC9C,T8YV5WTBBC9C,7/20/25
01976bbc-7fe2-744c-acf2-c99432f56d04,Friesen - Keeling,500.00,,success,credit,TTG8N4T804KQ,TTG8N4T804KQ,6/14/25
01975270-b760-7331-9b0b-9f23e5a8186c,Profile,100.00,Nothing,success,debit,TG1T36SR6SG7,TG1T36SR6SG7,6/9/25
01975270-b7a0-7331-9b0b-b3e8efba0e34,Profile,10.00,Nothing,success,debit,TG1T36SR6SG7,TG1T36SR6SG7,6/9/25
019828c0-9634-755a-91c2-4bbd3b4c4313,Profile,10.00,Test,success,debit,T8YV5WTBBC9C,T8YV5WTBBC9C,7/20/25
01977fbd-a7f9-7887-b8a9-1c68ff34c035,Friesen - Keeling,1506.16,,failed,credit,T6HEZCSDCXL6,T6HEZCSDCXL6,6/17/25
01977fbd-caef-7887-b8a9-2acfae6ad88a,Friesen - Keeling,303.58,,failed,credit,TTD2XVV6RY7C,TTD2XVV6RY7C,6/17/25
0198c9ef-962f-7bb9-b9a0-0663d6c1c19d,Caesar sage,13.00,,failed,debit,T110VYRU7VYZ,T110VYRU7VYZ,8/21/25
01977fbd-e533-7887-b8a9-39e932a96225,Friesen - Keeling,200821.92,,failed,credit,T4NBZDXSUUWR,T4NBZDXSUUWR,6/17/25
0197dd08-72a4-7eef-9c83-adda6ab80268,Caesar sage,13.00,,success,debit,TLNRSG6E6UU8,TLNRSG6E6UU8,7/6/25
0198c9ef-97c9-7bb9-b9a0-219082023214,Caesar sage,13.00,,failed,debit,TZ9CHE3TQS78,TZ9CHE3TQS78,8/21/25
0199a979-3829-733e-9c88-f0a9c882bb93,John doe,7000.00,Funding sdf,processing,debit,TCJTV9A4927H,TCJTV9A4927H,10/3/25
01972f7c-9ea1-7aa0-807d-f95c077f96bd,Friesen - Keeling,10.00,t,processing,debit,TLADB5YJF31M,TLADB5YJF31M,6/2/25
01972f7c-9eb6-7aa0-807e-0c4b4396b963,Friesen - Keeling,10.00,t,processing,debit,TLADB5YJF31M,TLADB5YJF31M,6/2/25
01972f7c-dd8e-7aa0-807e-12f753b34853,Friesen - Keeling,10.00,t,processing,debit,T0DX3T1P5PEK,T0DX3T1P5PEK,6/2/25
01972f7c-dfe5-7aa0-807e-276ec9387db3,Friesen - Keeling,10.00,t,processing,debit,T0DX3T1P5PEK,T0DX3T1P5PEK,6/2/25
019642de-830a-7003-bb7a-0ed97a45ad3d,Friesen - Keeling,10.00,KJSKS,success,debit,TKLKFX3KXWYR,TKLKFX3KXWYR,4/17/25
019a24dd-ab01-7663-a657-61befca4c602,Another Demi,5000.00,Deposit to Lock me up savings plan,processing,debit,TO0DE70LG6MZ,TO0DE70LG6MZ,10/27/25
01975723-06f5-799e-a1ca-44b3a809dc3d,Profile,100.00,,success,debit,THP3GD6QJ3TX,THP3GD6QJ3TX,6/10/25
019642de-80d3-7003-bb79-fe3d8a1e6687,Friesen - Keeling,3000.00,sdqwsdqw,success,debit,TUHZ0453IXZE,TUHZ0453IXZE,4/17/25
019642de-83ca-7003-bb7a-14b3d042ca27,Friesen - Keeling,10.00,sdqwsdqw,success,debit,TUHZ0453IXZE,TUHZ0453IXZE,4/17/25
0196bb04-481d-7116-bffa-251012234ad1,Friesen - Keeling,2728.00,,success,debit,TUKZR40ABVEM,TUKZR40ABVEM,5/10/25
01977fcd-f79d-7aa8-bcc1-0b2ffe8a1b3f,Profile,1008.22,,failed,credit,TCF27RNXLTCO,TCF27RNXLTCO,6/17/25
01977fce-3961-7aa8-bcc1-19d2f6d36596,Friesen - Keeling,101192.69,,failed,credit,TFPX75W6H76C,TFPX75W6H76C,6/17/25
01977fce-6ffc-7aa8-bcc1-2c874524c176,Friesen - Keeling,0.00,,failed,credit,TZ0QMS0BPBD6,TZ0QMS0BPBD6,6/17/25
019828fe-22da-755a-91c2-710219b9e69b,Profile,120.00,Test,success,debit,T0G44IDFTQ1J,T0G44IDFTQ1J,7/20/25
01977fce-a1c4-7aa8-bcc1-38b2aac9591b,Friesen - Keeling,500.21,,failed,credit,T4RW4BFCCOQD,T4RW4BFCCOQD,6/17/25
019828fe-2960-755a-91c2-83726fdcda80,Profile,10.00,Test,success,debit,T0G44IDFTQ1J,T0G44IDFTQ1J,7/20/25
01977fce-d3c9-7aa8-bcc1-4aa686f0c3fc,Friesen - Keeling,500.21,,failed,credit,TBFA8YKKQ0IV,TBFA8YKKQ0IV,6/17/25
01977fce-fe0b-7aa8-bcc1-59f67128b0ba,Friesen - Keeling,20082.19,,pending,credit,T2LX42SLGRLU,T2LX42SLGRLU,6/17/25
01a0a639-df78-7118-9ae1-85a7f7066e96,Timi Idowu,5000.00,Deposit to ₦5K for 90 Days savings plan for 14 Sept,success,debit,TAJE1EBKZPR6,TAJE1EBKZPR6,9/15/26
0198cf15-c1d6-799b-a7e4-7c0cde0c3bf8,Caesar sage,13.00,,failed,debit,TY236DXWIU1G,TY236DXWIU1G,8/22/25
0197e119-1cbb-7eef-9c86-489e82875156,Profile,100.00,t,success,credit,TBS9D0Z4DRKQ,TBS9D0Z4DRKQ,7/6/25
0197e119-18e5-7eef-9c86-46fe5fee0cb7,Brian Sanda,10.00,t,success,debit,TBS9D0Z4DRKQ,TBS9D0Z4DRKQ,7/6/25
0197e119-18d3-7eef-9c86-36f8e745a3f1,Brian Sanda,100.00,t,success,debit,TBS9D0Z4DRKQ,TBS9D0Z4DRKQ,7/6/25
0199aa59-9f71-733e-9c8a-fc3786356d90,Dem Ode,5000.00,Deposit to Trev savings plan,processing,debit,TPAXV4160EUJ,TPAXV4160EUJ,10/3/25
01972f7d-2ef9-7aa0-807e-298cc94cee26,Friesen - Keeling,10.00,t,processing,debit,TC91F5WNX451,TC91F5WNX451,6/2/25
01972f7d-2f2d-7aa0-807e-3b5b66e971ef,Friesen - Keeling,10.00,t,processing,debit,TC91F5WNX451,TC91F5WNX451,6/2/25
01975723-16c6-799e-a1ca-59629d64b231,Friesen - Keeling,500.00,,success,debit,TQSSVK5RN7HR,TQSSVK5RN7HR,6/10/25
019642e7-a87f-7003-bb7a-2dc799bbc4cc,Profile,1000.00,r4rt4r4,success,debit,TJRZLOWERV4O,TJRZLOWERV4O,4/17/25
019642e7-aa62-7003-bb7a-38329db06ae5,Profile,10.00,r4rt4r4,success,debit,TJRZLOWERV4O,TJRZLOWERV4O,4/17/25
0196bb09-b658-7bba-943d-5dfe9e6d2b43,Friesen - Keeling,2728.00,,success,debit,TIYT0MQWM0SS,TIYT0MQWM0SS,5/10/25
01970d84-9626-7ccc-9932-593aa361d739,Friesen - Keeling,20.00,pID,success,debit,TSPHCSZ9R1DQ,TSPHCSZ9R1DQ,5/26/25
01975723-31f2-799e-a1ca-a579f85a8076,Friesen - Keeling,500.00,,success,debit,T6YEOMUGQVMC,T6YEOMUGQVMC,6/10/25
01975723-415a-799e-a1ca-f74ef4ee9ec4,Profile,100.00,,success,debit,T47XY2YM2H13,T47XY2YM2H13,6/10/25
019a24dd-b650-7663-a657-7bfac03e35b0,Another Demi,5000.00,Funding Lock me up,success,debit,TO7YJSZJ5SS1,TO7YJSZJ5SS1,10/27/25
01975723-46ef-799e-a1cb-344409bb6edf,Profile,100.00,,success,debit,TP9D7DTX5QD2,TP9D7DTX5QD2,6/10/25
019829ac-1585-755a-91c3-ec05a366a7d1,Profile,140.00,test,success,debit,TD7BSKII6RYT,TD7BSKII6RYT,7/20/25
01975723-5b1f-799e-a1cb-99519f7dbc61,Caesar sage,13.00,,success,debit,TGPFDT1EQFWG,TGPFDT1EQFWG,6/10/25
019829ac-170f-755a-91c3-fe97269dddef,Profile,10.00,test,success,debit,TD7BSKII6RYT,TD7BSKII6RYT,7/20/25
01977fcf-399f-7ff2-9bed-7cea4559ca01,Profile,10041.10,,failed,credit,TAQG0J2D6B21,TAQG0J2D6B21,6/17/25
01977fcf-6428-7ff2-9bed-8b3113e2d427,Friesen - Keeling,0.00,,failed,credit,TBWLR3PCIL5H,TBWLR3PCIL5H,6/17/25
0198cf16-3520-799b-a7e4-a70f9539072a,Caesar sage,13.00,,failed,debit,TQMB8XIILV30,TQMB8XIILV30,8/22/25
0197e11d-cb42-7eef-9c86-9f629d79a97b,Profile,2000.00,,success,debit,TSW0L56OR2S4,TSW0L56OR2S4,7/6/25
019995d5-9b5f-7ee5-827f-ec83ecb90838,Profile,400.00,Oui,success,debit,T2MZ21ISG4WE,T2MZ21ISG4WE,9/29/25
019995d5-9b94-7ee5-827f-f893fa65cbf3,Profile,10.00,Oui,success,debit,T2MZ21ISG4WE,T2MZ21ISG4WE,9/29/25
0199aa59-9f78-733e-9c8b-05b55b6fbeea,Dem Ode,5000.00,,failed,debit,TFJV2T10UGRE,TFJV2T10UGRE,10/3/25
019a24de-6ea7-7663-a657-af3f6d8a3df9,Another Demi,5000.00,Deposit to Flex me savings plan,processing,debit,TU9ACE89VRCD,TU9ACE89VRCD,10/27/25
01964391-6ddb-7003-bb7a-fdf497174eab,Profile,1000.00,Buy something,success,credit,TGVXS9WV4QTX,TGVXS9WV4QTX,4/17/25
019995d3-2760-7ee5-827f-3a6901e73ec9,Profile,500.00,Wallet top-up via Paystack,success,credit,TI8N1K2GERKZ,TI8N1K2GERKZ,9/29/25
01972f7d-f958-7aa0-807e-85fba20a3663,Brian Sanda,10.00,t,success,debit,TS3ET2SD3Z1X,TS3ET2SD3Z1X,6/2/25
0196bb0c-b46d-7bb2-84e9-c5e7aa1d0116,Friesen - Keeling,2731.00,,success,debit,TCHOWC3B9YWR,TCHOWC3B9YWR,5/10/25
01970d86-24ad-7ccc-9932-d50111f369f8,Friesen - Keeling,100.00,paid,success,debit,TFKKB609SI6D,TFKKB609SI6D,5/26/25
01972f7d-f94a-7aa0-807e-74e23d0b2971,Brian Sanda,10.00,t,success,debit,TS3ET2SD3Z1X,TS3ET2SD3Z1X,6/2/25
019829be-6552-755a-91c4-214efd16d374,Profile,110.00,Test,success,debit,TRBCAZ9E3NS3,TRBCAZ9E3NS3,7/20/25
01975723-2876-799e-a1ca-81626aeaaf31,Friesen - Keeling,500.00,,success,debit,TGRMNOXX565P,TGRMNOXX565P,6/10/25
019829be-6709-755a-91c4-327713a5dcc4,Profile,10.00,Test,success,debit,TRBCAZ9E3NS3,TRBCAZ9E3NS3,7/20/25
01975723-43d0-799e-a1cb-153ef1569693,Profile,100.00,,success,debit,TUHLZTKCDX4F,TUHLZTKCDX4F,6/10/25
01975723-4dda-799e-a1cb-76c18c9c2bee,Profile,100.00,,success,debit,T1ND3YR24HD2,T1ND3YR24HD2,6/10/25
01977fd0-10c3-788c-bcc3-776d9b809819,Profile,21086.30,,failed,credit,T9T8JX7MMTQ8,T9T8JX7MMTQ8,6/17/25
01977fd0-35c8-788c-bcc3-85432cc18638,Friesen - Keeling,0.00,,failed,credit,T6ASYL08GCJF,T6ASYL08GCJF,6/17/25
0198d31d-5644-799b-a7e6-b935604a9bf6,"Stoltenberg, Howe and Gleichner",100.23,Sodiq,success,debit,T4J96WYYOY80,T4J96WYYOY80,8/22/25
01977fd0-6a2e-788c-bcc3-967f3d6a9f72,Profile,10041.10,,failed,credit,TJ4F7KN5PKV5,TJ4F7KN5PKV5,6/17/25
0198d31d-5698-799b-a7e6-ced3986141fc,"Stoltenberg, Howe and Gleichner",10.00,Sodiq,success,debit,T4J96WYYOY80,T4J96WYYOY80,8/22/25
01977fd0-998b-788c-bcc3-a3f02481d824,Friesen - Keeling,500.00,,failed,credit,T04FO1SWI3J2,T04FO1SWI3J2,6/17/25
01977fd0-c78c-788c-bcc3-b2b652e63a6d,Friesen - Keeling,20082.19,,failed,credit,T7OU88BZQO19,T7OU88BZQO19,6/17/25
01977fd1-017c-788c-bcc3-c62a6ade95f4,Friesen - Keeling,0.00,,failed,credit,TGXNWMG8XU85,TGXNWMG8XU85,6/17/25
0199aa59-a66f-733e-9c8b-23bbacaf0990,Dem Ode,5000.00,Funding Trev,processing,debit,TIAJ4L7SPFAQ,TIAJ4L7SPFAQ,10/3/25
01972f7d-fe31-7aa0-807e-8a5490fb1c79,Friesen - Keeling,10.00,t,success,credit,TS3ET2SD3Z1X,TS3ET2SD3Z1X,6/2/25
01975723-3e49-799e-a1ca-d9c3d0cbd531,Profile,100.00,,success,debit,TEFMKJI90AJ6,TEFMKJI90AJ6,6/10/25
01982a4a-0627-7669-9bb9-06e0e21722aa,Profile,30.00,,failed,debit,TAZEIIEFWJ2T,TAZEIIEFWJ2T,7/21/25
019643e8-00fd-7003-bb7b-4d17b30cd4e2,Friesen - Keeling,3000.00,bbb,success,debit,TBJM0OY4JSRT,TBJM0OY4JSRT,4/17/25
019643e8-02de-7003-bb7b-5c6fb3cf03c0,Friesen - Keeling,10.00,bbb,success,debit,TBJM0OY4JSRT,TBJM0OY4JSRT,4/17/25
01975723-4ab0-799e-a1cb-57d28ac471eb,Profile,100.00,,success,debit,T92FQL1OTPXO,T92FQL1OTPXO,6/10/25
019710cc-31fc-7ccc-9934-7456a34ba1d9,Friesen - Keeling,1000.00,,failed,credit,T04N8F6DLFIG,T04N8F6DLFIG,5/27/25
01977fd4-1da5-7cc6-be80-eaba06e7715e,Friesen - Keeling,0.00,,failed,credit,T950VYCW9KQX,T950VYCW9KQX,6/17/25
01982a4a-0769-7669-9bb9-17c7e89a2029,Caesar sage,13.00,,failed,debit,TYXCQE1926ZW,TYXCQE1926ZW,7/21/25
01982a4a-0859-7669-9bb9-23dd7d8e2f13,Caesar sage,13.00,,failed,debit,TE4MU8ZHBLJ0,TE4MU8ZHBLJ0,7/21/25
019a24de-76e3-7663-a657-c062f0cb7b46,Another Demi,5000.00,Funding Flex me,success,debit,TC5DDJFYGOH4,TC5DDJFYGOH4,10/27/25
0197e15c-2311-7eef-9c87-b6328ddabde8,Profile,100.00,Test,success,credit,TM6NDUSIJNLJ,TM6NDUSIJNLJ,7/6/25
0197e15c-1fcc-7eef-9c87-a8762483a781,Brian Sanda,10.00,Test,success,debit,TM6NDUSIJNLJ,TM6NDUSIJNLJ,7/6/25
